ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName_Na,USGSPCode_Na,ResultMeasureValue_Na,ResultMeasure_MeasureUnitCode_Na,CharacteristicName_Cl,USGSPCode_Cl,ResultMeasureValue_Cl,ResultMeasure_MeasureUnitCode_Cl,MonitoringLocationName,HUCEightDigitCode,ResolvedMonitoringLocationTypeName,StateName,CountyName,lat,lon
2017-07-20,USGS-01208049,Sodium,00930,41.5,mg/l,Chloride,00940,75.6,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2017-07-20,USGS-01208500,Sodium,00930,49.9,mg/l,Chloride,00940,82.8,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2017-07-24,USGS-01124000,Sodium,00930,33.8,mg/l,Chloride,00940,60.1,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2017-07-24,USGS-01125100,Sodium,00930,30.6,mg/l,Chloride,00940,56.5,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2017-07-24,USGS-01125520,Sodium,00930,27.6,mg/l,Chloride,00940,51.5,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2017-07-25,USGS-01188000,Sodium,00930,19.4,mg/l,Chloride,00940,36.3,mg/l,"BUNNELL BROOK NEAR BURLINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.786209,-72.9648261
2017-07-25,USGS-01189030,Sodium,00930,42.8,mg/l,Chloride,00940,77.8,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2017-07-26,USGS-01200600,Sodium,00930,19.6,mg/l,Chloride,00940,34.2,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
2017-08-01,USGS-01208049,Sodium,00930,44.9,mg/l,Chloride,00940,81.2,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2017-08-01,USGS-01208500,Sodium,00930,53.2,mg/l,Chloride,00940,88,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2017-08-02,USGS-01209710,Sodium,00930,56.2,mg/l,Chloride,00940,140,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2017-08-03,USGS-01196500,Sodium,00930,27.3,mg/l,Chloride,00940,56.5,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2017-08-07,USGS-01119375,Sodium,00930,14.2,mg/l,Chloride,00940,25.1,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
2017-08-07,USGS-01120800,Sodium,00930,10.3,mg/l,Chloride,00940,18.6,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
2017-08-09,USGS-01192050,Sodium,00930,25,mg/l,Chloride,00940,50.3,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2017-08-09,USGS-01192500,Sodium,00930,41.7,mg/l,Chloride,00940,83.8,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2017-08-10,USGS-01184490,Sodium,00930,21.2,mg/l,Chloride,00940,43.9,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
2017-08-10,USGS-01192704,Sodium,00930,32.5,mg/l,Chloride,00940,74.7,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2017-08-14,USGS-01127000,Sodium,00930,21.4,mg/l,Chloride,00940,39.3,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2017-08-15,USGS-01209710,Sodium,00930,56,mg/l,Chloride,00940,135,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2017-08-16,USGS-01124000,Sodium,00930,36.9,mg/l,Chloride,00940,63.9,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2017-08-16,USGS-01125100,Sodium,00930,34.5,mg/l,Chloride,00940,60.8,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2017-08-16,USGS-01125520,Sodium,00930,30.6,mg/l,Chloride,00940,58.8,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2017-08-21,USGS-01200600,Sodium,00930,25.1,mg/l,Chloride,00940,42.2,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
2017-08-22,USGS-01184000,Sodium,00930,13.4,mg/l,Chloride,00940,21.2,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2017-08-23,USGS-01208990,Sodium,00930,17.5,mg/l,Chloride,00940,45,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
2017-08-23,USGS-01209710,Sodium,00930,47.7,mg/l,Chloride,00940,117,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2017-08-24,USGS-01189030,Sodium,00930,61,mg/l,Chloride,00940,107,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2017-08-24,USGS-01189995,Sodium,00930,23,mg/l,Chloride,00940,42.3,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2017-08-28,USGS-01201487,Sodium,00930,79.6,mg/l,Chloride,00940,165,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2017-08-28,USGS-01203000,Sodium,00930,15.8,mg/l,Chloride,00940,31.8,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2017-09-05,USGS-01209710,Sodium,00930,44.8,mg/l,Chloride,00940,108,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2017-09-07,USGS-01184000,Sodium,00930,13.2,mg/l,Chloride,00940,20.1,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2017-09-08,USGS-01127000,Sodium,00930,24.9,mg/l,Chloride,00940,44,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2017-09-11,USGS-01201487,Sodium,00930,70.2,mg/l,Chloride,00940,140,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2017-09-11,USGS-01203000,Sodium,00930,17.5,mg/l,Chloride,00940,33.6,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2017-09-12,USGS-01124000,Sodium,00930,35,mg/l,Chloride,00940,62.3,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2017-09-12,USGS-01125100,Sodium,00930,38.1,mg/l,Chloride,00940,71,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2017-09-12,USGS-01125520,Sodium,00930,38.4,mg/l,Chloride,00940,78.2,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2017-09-13,USGS-01119375,Sodium,00930,25.4,mg/l,Chloride,00940,41.2,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
2017-09-13,USGS-01120800,Sodium,00930,13.4,mg/l,Chloride,00940,25.1,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
2017-09-14,USGS-01208049,Sodium,00930,40.9,mg/l,Chloride,00940,68.5,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2017-09-14,USGS-01208500,Sodium,00930,56.4,mg/l,Chloride,00940,82.5,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2017-09-18,USGS-01209710,Sodium,00930,57.4,mg/l,Chloride,00940,142,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2017-09-19,USGS-01196500,Sodium,00930,48.6,mg/l,Chloride,00940,102,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2017-09-21,USGS-01189030,Sodium,00930,95,mg/l,Chloride,00940,142,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2017-09-21,USGS-01189995,Sodium,00930,22.7,mg/l,Chloride,00940,40.7,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2017-09-25,USGS-01192050,Sodium,00930,33.7,mg/l,Chloride,00940,68.9,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2017-09-25,USGS-01192500,Sodium,00930,63.1,mg/l,Chloride,00940,118,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2017-09-28,USGS-01184490,Sodium,00930,21.9,mg/l,Chloride,00940,46.3,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
2017-09-28,USGS-01192704,Sodium,00930,39,mg/l,Chloride,00940,101,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2017-10-12,USGS-01188000,Sodium,00930,20.9,mg/l,Chloride,00940,40.6,mg/l,"BUNNELL BROOK NEAR BURLINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.786209,-72.9648261
2017-10-12,USGS-01189030,Sodium,00930,76.8,mg/l,Chloride,00940,124,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2017-10-16,USGS-01196500,Sodium,00930,46.8,mg/l,Chloride,00940,91.8,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2017-10-17,USGS-01208990,Sodium,00930,19.8,mg/l,Chloride,00940,47.8,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
2017-10-17,USGS-01209710,Sodium,00930,53.3,mg/l,Chloride,00940,127,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2017-10-18,USGS-01184000,Sodium,00930,18.1,mg/l,Chloride,00940,25.7,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2017-10-19,USGS-01188090,Sodium,00930,20.2,mg/l,Chloride,00940,35,mg/l,"FARMINGTON RIVER AT UNIONVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.7555472,-72.8870417
2017-10-19,USGS-01189995,Sodium,00930,30.2,mg/l,Chloride,00940,53,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2017-10-26,USGS-01192050,Sodium,00930,11.4,mg/l,Chloride,00940,23.3,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2017-10-26,USGS-01192500,Sodium,00930,24,mg/l,Chloride,00940,44.7,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2017-10-31,USGS-01184490,Sodium,00930,13.3,mg/l,Chloride,00940,24.2,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
2017-10-31,USGS-01192704,Sodium,00930,27.2,mg/l,Chloride,00940,53.2,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2017-11-02,USGS-01127000,Sodium,00930,17,mg/l,Chloride,00940,29.2,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2017-11-06,USGS-01201487,Sodium,00930,61.6,mg/l,Chloride,00940,129,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2017-11-06,USGS-01203000,Sodium,00930,14.3,mg/l,Chloride,00940,28,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2017-11-06,USGS-01205500,Sodium,00930,17.1,mg/l,Chloride,00940,30.8,mg/l,"HOUSATONIC RIVER AT STEVENSON, CT",01100005,Stream,Connecticut,New Haven County,41.3838028,-73.1666389
2017-11-07,USGS-01209710,Sodium,00930,46.9,mg/l,Chloride,00940,106,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2017-11-08,USGS-01184000,Sodium,00930,7.33,mg/l,Chloride,00940,10.8,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2017-11-13,USGS-01119375,Sodium,00930,18.2,mg/l,Chloride,00940,30.6,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
2017-11-13,USGS-01120800,Sodium,00930,10.8,mg/l,Chloride,00940,19.2,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
2017-11-14,USGS-01208049,Sodium,00930,32.2,mg/l,Chloride,00940,59.7,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2017-11-14,USGS-01208500,Sodium,00930,41.4,mg/l,Chloride,00940,69.5,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2017-11-15,USGS-01200600,Sodium,00930,18.4,mg/l,Chloride,00940,30.6,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
2017-11-21,USGS-01124000,Sodium,00930,28.4,mg/l,Chloride,00940,49.8,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2017-11-21,USGS-01125100,Sodium,00930,30.3,mg/l,Chloride,00940,54.7,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2017-11-21,USGS-01125520,Sodium,00930,27,mg/l,Chloride,00940,50.2,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2017-12-04,USGS-01192050,Sodium,00930,27.2,mg/l,Chloride,00940,54.8,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2017-12-04,USGS-01192500,Sodium,00930,49.2,mg/l,Chloride,00940,97,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2017-12-07,USGS-01184490,Sodium,00930,21.5,mg/l,Chloride,00940,40.6,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
2017-12-07,USGS-01192704,Sodium,00930,30.5,mg/l,Chloride,00940,65.7,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2017-12-12,USGS-01184000,Sodium,00930,10.8,mg/l,Chloride,00940,17.6,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2017-12-13,USGS-01189030,Sodium,00930,126,mg/l,Chloride,00940,214,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2017-12-13,USGS-01189995,Sodium,00930,29.4,mg/l,Chloride,00940,51.8,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2017-12-13,USGS-01209710,Sodium,00930,77.6,mg/l,Chloride,00940,163,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2017-12-14,USGS-01196500,Sodium,00930,79.3,mg/l,Chloride,00940,150,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2018-01-02,USGS-01127000,Sodium,00930,24,mg/l,Chloride,00940,41.1,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2018-01-03,USGS-01124000,Sodium,00930,37.4,mg/l,Chloride,00940,65.2,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2018-01-03,USGS-01125100,Sodium,00930,37.2,mg/l,Chloride,00940,66.6,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2018-01-03,USGS-01125520,Sodium,00930,36,mg/l,Chloride,00940,65,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2018-01-08,USGS-01119375,Sodium,00930,21.3,mg/l,Chloride,00940,36.8,mg/l,"WILLIMANTIC R AT MERROW, CT",01100002,Stream,Connecticut,Tolland County,41.8353757,-72.3100804
2018-01-08,USGS-01120800,Sodium,00930,12.5,mg/l,Chloride,00940,22.4,mg/l,NATCHAUG R AT CHAPLIN CT,01100002,Stream,Connecticut,Windham County,41.8009316,-72.118132
2018-01-08,USGS-01184000,Sodium,00930,15.7,mg/l,Chloride,00940,24.4,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2018-01-08,USGS-01201487,Sodium,00930,88.8,mg/l,Chloride,00940,171,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2018-01-08,USGS-01203000,Sodium,00930,18.4,mg/l,Chloride,00940,37.2,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2018-01-08,USGS-01205500,Sodium,00930,24.1,mg/l,Chloride,00940,44.5,mg/l,"HOUSATONIC RIVER AT STEVENSON, CT",01100005,Stream,Connecticut,New Haven County,41.3838028,-73.1666389
2018-01-10,USGS-01208990,Sodium,00930,26.6,mg/l,Chloride,00940,58.3,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
2018-01-10,USGS-01209710,Sodium,00930,75.8,mg/l,Chloride,00940,166,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2018-01-11,USGS-01208049,Sodium,00930,38.6,mg/l,Chloride,00940,68.4,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2018-01-11,USGS-01208500,Sodium,00930,58.5,mg/l,Chloride,00940,95.2,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
2018-01-16,USGS-01193500,Sodium,00930,21.3,mg/l,Chloride,00940,37.6,mg/l,"SALMON RIVER NEAR EAST HAMPTON, CT",01080205,Stream,Connecticut,Middlesex County,41.5523212,-72.4492529
2018-01-18,USGS-01188000,Sodium,00930,19.7,mg/l,Chloride,00940,34.8,mg/l,"BUNNELL BROOK NEAR BURLINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.786209,-72.9648261
2018-01-18,USGS-01188090,Sodium,00930,18.9,mg/l,Chloride,00940,33.7,mg/l,"FARMINGTON RIVER AT UNIONVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.7555472,-72.8870417
2018-01-24,USGS-01200600,Sodium,00930,13.1,mg/l,Chloride,00940,22.7,mg/l,"HOUSATONIC RIVER NEAR NEW MILFORD, CT",01100005,Stream,Connecticut,Litchfield County,41.5931499,-73.4495669
2018-02-01,USGS-01184490,Sodium,00930,24.6,mg/l,Chloride,00940,47.7,mg/l,"BROAD BROOK AT BROAD BROOK, CT",01080205,Stream,Connecticut,Hartford County,41.9138972,-72.5497
2018-02-01,USGS-01192704,Sodium,00930,73.5,mg/l,Chloride,00940,151,mg/l,MATTABESSET RIVER AT ROUTE 372 AT EAST BERLIN,01080205,Stream,Connecticut,Hartford County,41.6081545,-72.7150953
2018-02-05,USGS-01189030,Sodium,00930,57.2,mg/l,Chloride,00940,99.3,mg/l,"PEQUABUCK R AT FARMINGTON, CT",01080207,Stream,Connecticut,Hartford County,41.716766,-72.8398216
2018-02-05,USGS-01189995,Sodium,00930,26.8,mg/l,Chloride,00940,47.6,mg/l,"FARMINGTON RIVER AT TARIFFVILLE, CT",01080207,Stream,Connecticut,Hartford County,41.9082833,-72.7593528
2018-02-06,USGS-01209710,Sodium,00930,47.5,mg/l,Chloride,00940,99.8,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2018-02-08,USGS-01192050,Sodium,00930,98.9,mg/l,Chloride,00940,171,mg/l,"HOCKANUM R AT ROCKVILLE, CT.",01080205,Stream,Connecticut,Tolland County,41.8659313,-72.4861964
2018-02-08,USGS-01192500,Sodium,00930,160,mg/l,Chloride,00940,262,mg/l,"HOCKANUM RIVER NEAR EAST HARTFORD, CT",01080205,Stream,Connecticut,Hartford County,41.7831548,-72.5873114
2018-02-12,USGS-01196500,Sodium,00930,60.2,mg/l,Chloride,00940,105,mg/l,"QUINNIPIAC RIVER AT WALLINGFORD, CT",01100004,Stream,Connecticut,New Haven County,41.4502639,-72.841275
2018-02-14,USGS-01184000,Sodium,00930,13.5,mg/l,Chloride,00940,22.2,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2018-02-14,USGS-01193500,Sodium,00930,20.1,mg/l,Chloride,00940,34.3,mg/l,"SALMON RIVER NEAR EAST HAMPTON, CT",01080205,Stream,Connecticut,Middlesex County,41.5523212,-72.4492529
2018-02-21,USGS-01209710,Sodium,00930,51.2,mg/l,Chloride,00940,108,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2018-03-05,USGS-01201487,Sodium,00930,61.6,mg/l,Chloride,00940,127,mg/l,"STILL RIVER AT ROUTE 7 AT BROOKFIELD CENTER, CT",01100005,Stream,Connecticut,Fairfield County,41.4658222,-73.4032028
2018-03-06,USGS-01184000,Sodium,00930,11.2,mg/l,Chloride,00940,17.7,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2018-03-14,USGS-01209710,Sodium,00930,52.8,mg/l,Chloride,00940,109,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2018-03-19,USGS-01124000,Sodium,00930,35.2,mg/l,Chloride,00940,59.1,mg/l,"QUINEBAUG RIVER AT QUINEBAUG, CT",01100001,Stream,Connecticut,Windham County,42.0223189,-71.9556289
2018-03-19,USGS-01125100,Sodium,00930,36.5,mg/l,Chloride,00940,62.5,mg/l,"FRENCH RIVER AT NORTH GROSVENORDALE, CT",01100001,Stream,Connecticut,Windham County,41.9784639,-71.900513900000007
2018-03-19,USGS-01125520,Sodium,00930,31.6,mg/l,Chloride,00940,56.2,mg/l,QUINEBAUG RIVER AT COTTON BRIDGE ROAD NR POMFRET,01100001,Stream,Connecticut,Windham County,41.8584315,-71.9239617
2018-03-20,USGS-01184000,Sodium,00930,14.7,mg/l,Chloride,00940,24.1,mg/l,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",01080205,Stream,Connecticut,Hartford County,41.9873186,-72.6053669
2018-03-20,USGS-01203000,Sodium,00930,17.4,mg/l,Chloride,00940,33.9,mg/l,"SHEPAUG R NR ROXBURY, CT",01100005,Stream,Connecticut,Litchfield County,41.5498174,-73.3298403
2018-03-21,USGS-01127000,Sodium,00930,18.2,mg/l,Chloride,00940,31.2,mg/l,"QUINEBAUG RIVER AT JEWETT CITY, CT",01100001,Stream,Connecticut,New London County,41.5974917,-71.9840944
2018-03-26,USGS-01208990,Sodium,00930,25.2,mg/l,Chloride,00940,53,mg/l,"SAUGATUCK RIVER NEAR REDDING, CT",01100006,Stream,Connecticut,Fairfield County,41.29454,-73.3951203
2018-03-26,USGS-01209710,Sodium,00930,51.4,mg/l,Chloride,00940,111,mg/l,"NORWALK RIVER AT WINNIPAUK,CT.",01100006,Stream,Connecticut,Fairfield County,41.1353743,-73.426231
2018-03-27,USGS-01208049,Sodium,00930,36.4,mg/l,Chloride,00940,64.2,mg/l,"NAUGATUCK RIVER NR WATERVILLE,CT.",01100005,Stream,Connecticut,New Haven County,41.6153749,-73.0578857
2018-03-27,USGS-01208500,Sodium,00930,42.5,mg/l,Chloride,00940,77.4,mg/l,"NAUGATUCK RIVER AT BEACON FALLS, CT",01100005,Stream,Connecticut,New Haven County,41.4423,-73.0622833
