ActivityStartDate,MonitoringLocationIdentifier,CharacteristicName_NO3,USGSPCode_NO3,ResultMeasureValue_NO3,ResultMeasure_MeasureUnitCode_NO3,CharacteristicName_PO4,USGSPCode_PO4,ResultMeasureValue_PO4,ResultMeasure_MeasureUnitCode_PO4,MonitoringLocationName,HUCEightDigitCode,ResolvedMonitoringLocationTypeName,StateName,CountyName,lat,lon
2018-08-23,USGS-431452077310402,Nitrate,00618,0.092,mg/l as N,NA,NA,NA,NA,"A5-V10, Lake Ontario at East Irondequoit Embayment",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2477778,-77.5177778
2018-08-23,USGS-431453077305501,Nitrate,00618,0.1725,mg/l as N,NA,NA,NA,NA,"A6-V2, Lake Ontario at East Irondequoit Embayment,",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2480556,-77.5152778
2018-08-23,USGS-431453077305502,Nitrate,00618,0.093,mg/l as N,NA,NA,NA,NA,"A6-V10, Lake Ontario at East Irondequoit Embayment",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2480556,-77.5152778
2018-08-23,USGS-431453077305503,Nitrate,00618,0.091,mg/l as N,NA,NA,NA,NA,"A6-V20, Lake Ontario at East Irondequoit Embayment",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2480556,-77.5152778
2018-08-23,USGS-431502077304601,Nitrate,00618,0.148,mg/l as N,NA,NA,NA,NA,"A7-V2, Lake Ontario at East Irondequoit Embayment,",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2505556,-77.5127778
2018-08-23,USGS-431502077304602,Nitrate,00618,0.141,mg/l as N,NA,NA,NA,NA,"A7-V10, Lake Ontario at East Irondequoit Embayment",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2505556,-77.5127778
2018-08-23,USGS-431502077304603,Nitrate,00618,0.141,mg/l as N,NA,NA,NA,NA,"A7-V20, Lake Ontario at East Irondequoit Embayment",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2505556,-77.5127778
2018-08-23,USGS-431502077304604,Nitrate,00618,0.141,mg/l as N,NA,NA,NA,NA,"A7-V30, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2505556,-77.5127778
2018-08-23,USGS-431512077304701,Nitrate,00618,0.138,mg/l as N,NA,NA,NA,NA,"A8-V2, Lake Ontario East Irondequoit Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2533333,-77.5130556
2018-08-23,USGS-431512077304702,Nitrate,00618,0.141,mg/l as N,NA,NA,NA,NA,"A8-V10, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2533333,-77.5130556
2018-08-23,USGS-431512077304703,Nitrate,00618,0.137,mg/l as N,NA,NA,NA,NA,"A8-V20, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2533333,-77.5130556
2018-08-23,USGS-431512077304704,Nitrate,00618,0.131,mg/l as N,NA,NA,NA,NA,"A8-V30, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2533333,-77.5130556
2018-08-23,USGS-431512077304705,Nitrate,00618,0.137,mg/l as N,NA,NA,NA,NA,"A8-V40, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2533333,-77.5130556
2018-08-23,USGS-431530077304701,Nitrate,00618,0.125,mg/l as N,NA,NA,NA,NA,"A9-V2, Lake Ontario East Irondequoit Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2018-08-23,USGS-431530077304702,Nitrate,00618,0.125,mg/l as N,NA,NA,NA,NA,"A9-V10, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2018-08-23,USGS-431530077304703,Nitrate,00618,0.129,mg/l as N,NA,NA,NA,NA,"A9-V20, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2018-08-23,USGS-431530077304704,Nitrate,00618,0.142,mg/l as N,NA,NA,NA,NA,"A9-V30, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2018-08-23,USGS-431530077304705,Nitrate,00618,0.138,mg/l as N,NA,NA,NA,NA,"A9-V40, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2018-08-23,USGS-431530077304706,Nitrate,00618,0.187,mg/l as N,NA,NA,NA,NA,"A9-V50, Lake Ontario East Irondequoit Embayment, N",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2583333,-77.5130556
2018-09-04,USGS-04272132,Nitrate,00618,NA,NA,NA,NA,NA,NA,LITTLE ECHO POND NEAR SARANAC LAKE INN NY,04150406,"Lake, Reservoir, Impoundment",New York,Franklin County,44.30575,-74.3572222
2018-09-04,USGS-425405076320601,Nitrate,00618,0.347,mg/l as N,NA,NA,NA,NA,EMERSON EAST PARK BEACH,04140201,"Lake, Reservoir, Impoundment",New York,Cayuga County,42.9015389,-76.5350417
2018-09-04,USGS-425408076322601,Nitrate,00618,0.3,mg/l as N,NA,NA,NA,NA,EMERSON ISLAND PARK BEACH,04140201,"Lake, Reservoir, Impoundment",New York,Cayuga County,42.9023417,-76.5407333
2018-09-05,USGS-01342781,Nitrate,00618,NA,NA,NA,NA,NA,NA,G LAKE AT OUTLET NEAR HOFFMEISTER NY,02020004,"Lake, Reservoir, Impoundment",New York,Hamilton County,43.4186111,-74.6361667
2018-09-05,USGS-04262260,Nitrate,00618,0.138,mg/l as N,NA,NA,NA,NA,WILLYS LAKE NEAR BEAVER RIVER NY,04150302,"Lake, Reservoir, Impoundment",New York,Herkimer County,43.9682083,-74.9570778
2018-09-05,USGS-04262296,Nitrate,00618,NA,NA,NA,NA,NA,NA,LOON HOLLOWS POND NEAR BEAVER RIVER NY,04150302,"Lake, Reservoir, Impoundment",New York,Herkimer County,43.9635972,-75.0425278
2018-09-10,USGS-01319817,Nitrate,00618,NA,NA,NA,NA,NA,NA,JOCKEYBUSH LAKE AT DAM AT ARIETTA NY,02020002,"Lake, Reservoir, Impoundment",New York,Hamilton County,43.3020278,-74.5858083
2018-09-10,USGS-0425076550,Nitrate,00618,0.2175,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT STONY POINT NEAR HENDERSON NY,04150200,"Lake, Reservoir, Impoundment",New York,Jefferson County,43.8392299,-76.2993763
2018-09-10,USGS-04250773,Nitrate,00618,0.066,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO (BLACK R BAY) AT SACKETS HARBOR NY,04150102,"Lake, Reservoir, Impoundment",New York,Jefferson County,43.9500833,-76.1236111
2018-09-10,USGS-410303071553201,Nitrate,00618,NA,NA,Phosphorus,00666,0.029,mg/l as P,"Stepping Stones Pond near Culvert at Montauk, NY",02030202,"Lake, Reservoir, Impoundment",New York,Suffolk County,41.0508333,-71.9255556
2018-09-10,USGS-433334076123701,Nitrate,00618,0.314,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT SELKIRK SHORES STATE PARK, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5595556,-76.21025
2018-09-10,USGS-433751076114901,Nitrate,00618,0.254,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT SANDY ISLAND BEACH STATE PARK NY,04140102,"Lake, Reservoir, Impoundment",New York,Oswego County,43.6306944,-76.1970278
2018-09-10,USGS-433756076112001,Nitrate,00618,0.14,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO (SANDY POND) AT SANDY ISL BEACH ST PK,04140102,"Lake, Reservoir, Impoundment",New York,Oswego County,43.6321667,-76.189
2018-09-10,USGS-435102076122201,Nitrate,00618,NA,NA,NA,NA,NA,NA,LAKE ONTARIO (HENDERSON BAY) AT HENDERSON HARBOR,04150200,"Lake, Reservoir, Impoundment",New York,Jefferson County,43.8505833,-76.2061667
2018-09-10,USGS-440040076171501,Nitrate,00618,0.112,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO NEAR LONG POINT STATE PARK, NY",04150200,"Lake, Reservoir, Impoundment",New York,Jefferson County,44.0110278,-76.2874444
2018-09-10,USGS-440152076125301,Nitrate,00618,NA,NA,NA,NA,NA,NA,LAKE ONTARIO (CHAUMONT BAY) AT LONG POINT STATE PK,04150200,"Lake, Reservoir, Impoundment",New York,Jefferson County,44.0310556,-76.2148056
2018-09-11,USGS-0423207760,Nitrate,00618,0.348,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT SODUS POINT NY,04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2773861,-76.9739917
2018-09-11,USGS-431407077322901,Nitrate,00618,0.345,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT SEA BREEZE, NY",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2353611,-77.5413056
2018-09-11,USGS-431548076593501,Nitrate,00618,NA,NA,NA,NA,NA,NA,"LAKE ONTARIO (SODUS BAY) AT SODUS POINT, NY",04140101,"Lake, Reservoir, Impoundment",New York,Wayne County,43.26325,-76.9931389
2018-09-11,USGS-431645076494101,Nitrate,00618,NA,NA,NA,NA,NA,NA,"LAKE ONTARIO (PORT BAY) NEAR WOLCOTT, NY",04140101,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2790278,-76.8279444
2018-09-11,USGS-431819076502101,Nitrate,00618,0.3325,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO OFFSHORE AT PORT BAY, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.3053889,-76.8390278
2018-09-11,USGS-432038076424101,Nitrate,00618,NA,NA,NA,NA,NA,NA,LAKE ONTARIO (LITTLE SODUS B) W BARRIER BAR CO PK,04140101,"Lake, Reservoir, Impoundment",New York,Cayuga County,43.3439167,-76.7114722
2018-09-11,USGS-432044076424901,Nitrate,00618,0.339,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT WEST BARRIER BAR COUNTY PARK, NY",04150200,"Lake, Reservoir, Impoundment",New York,Cayuga County,43.3454722,-76.7135833
2018-09-11,USGS-432741076315401,Nitrate,00618,0.347,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT SUNY OSWEGO, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.4615,-76.5317222
2018-09-12,USGS-04219702,Nitrate,00618,0.161,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT ROOSEVELT BEACH NY,04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3119997,-78.8539288
2018-09-12,USGS-04220259,Nitrate,00618,NA,NA,NA,NA,NA,NA,LK ONTARIO (BRADDOCK BAY) AT BRADDOCK HEIGHTS NY,04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.3071944,-77.70575
2018-09-12,USGS-431535077363101,Nitrate,00618,0.329,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT ONTARIO BEACH PARK, NY",04130001,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2597,-77.6085
2018-09-12,USGS-431641078591501,Nitrate,00618,0.117,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT FOURMILE CREEK STATE PARK, NY",04130001,"Lake, Reservoir, Impoundment",New York,Niagara County,43.278,-78.9875833
2018-09-12,USGS-431741077405001,Nitrate,00618,NA,NA,NA,NA,NA,NA,"LAKE ONTARIO (LONG POND) NEAR NORTH GREECE, NY",04130001,"Lake, Reservoir, Impoundment",New York,Monroe County,43.2947778,-77.6805556
2018-09-12,USGS-431833077420401,Nitrate,00618,0.329,mg/l as N,NA,NA,NA,NA,LAKE ONTARIO AT BRADDOCK BAY STATE PARK NY,04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.3090833,-77.7010833
2018-09-12,USGS-432020078431901,Nitrate,00618,0.157,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT OLCOTT, NY",04150200,"Lake, Reservoir, Impoundment",New York,Niagara County,43.3389722,-78.7218333
2018-09-12,USGS-432111077533801,Nitrate,00618,0.221,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO NEAR HAMLIN BEACH STATE PARK, NY",04150200,"Lake, Reservoir, Impoundment",New York,Monroe County,43.3530833,-77.8938333
2018-09-12,USGS-432223078113301,Nitrate,00618,0.177,mg/l as N,NA,NA,NA,NA,"LAKE ONTARIO AT POINT BREEZE, NY",04150200,"Lake, Reservoir, Impoundment",New York,Orleans County,43.3732778,-78.1924444
2018-09-13,USGS-405649073065701,Nitrate,00618,0.956,mg/l as N,Phosphorus,00666,0.023,mg/l as P,"Mill Pond at Culvert to Conscience Bay, Setauket,",02030201,"Lake, Reservoir, Impoundment",New York,Suffolk County,40.9469444,-73.1158333
2018-09-17,USGS-04250804,Nitrate,00618,0.033,mg/l as N,NA,NA,NA,NA,SOUTH LAKE NEAR DAM NEAR ATWELL NY,04150101,"Lake, Reservoir, Impoundment",New York,Herkimer County,43.5087667,-74.8816806
2018-09-18,USGS-04253637,Nitrate,00618,NA,NA,NA,NA,NA,NA,WEST POND AT OUTLET NEAR BIG MOOSE NY,04150101,"Lake, Reservoir, Impoundment",New York,Herkimer County,43.8118889,-74.8829583
2018-09-18,USGS-433547076115901,Nitrate,00618,0.108,mg/l as N,NA,NA,NA,NA,"X1-V2, Mexico Bay along Eastern Lake Ontario, NY",04140102,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5965,-76.1996944
2018-09-18,USGS-433548076120001,Nitrate,00618,0.114,mg/l as N,NA,NA,NA,NA,"X2-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5965278,-76.2000278
2018-09-18,USGS-433548076120201,Nitrate,00618,0.124,mg/l as N,NA,NA,NA,NA,"X3-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5965556,-76.2006111
2018-09-18,USGS-433548076120202,Nitrate,00618,0.13,mg/l as N,NA,NA,NA,NA,"X3-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2018-09-18,USGS-433548076120601,Nitrate,00618,0.146,mg/l as N,NA,NA,NA,NA,"X4-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2018-09-18,USGS-433548076120602,Nitrate,00618,0.142,mg/l as N,NA,NA,NA,NA,"X4-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966111,-76.2015278
2018-09-18,USGS-433548076121201,Nitrate,00618,0.158,mg/l as N,NA,NA,NA,NA,"X5-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966944,-76.2033611
2018-09-18,USGS-433548076121202,Nitrate,00618,0.159,mg/l as N,NA,NA,NA,NA,"X5-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5966944,-76.2033611
2018-09-18,USGS-433548076121901,Nitrate,00618,0.162,mg/l as N,NA,NA,NA,NA,"X6-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5967778,-76.2053056
2018-09-18,USGS-433548076121902,Nitrate,00618,0.167,mg/l as N,NA,NA,NA,NA,"X6-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5967778,-76.2053056
2018-09-18,USGS-433548076121903,Nitrate,00618,0.155,mg/l as N,NA,NA,NA,NA,"X6-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5967778,-76.2053056
2018-09-18,USGS-433549076122601,Nitrate,00618,0.151,mg/l as N,NA,NA,NA,NA,"X7-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5968889,-76.2071944
2018-09-18,USGS-433549076122602,Nitrate,00618,0.156,mg/l as N,NA,NA,NA,NA,"X7-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5968889,-76.2071944
2018-09-18,USGS-433549076122603,Nitrate,00618,0.159,mg/l as N,NA,NA,NA,NA,"X7-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5968889,-76.2071944
2018-09-18,USGS-433549076124001,Nitrate,00618,0.151,mg/l as N,NA,NA,NA,NA,"X8-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2018-09-18,USGS-433549076124002,Nitrate,00618,0.153,mg/l as N,NA,NA,NA,NA,"X8-V10, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2018-09-18,USGS-433549076124003,Nitrate,00618,0.161,mg/l as N,NA,NA,NA,NA,"X8-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5970556,-76.2109722
2018-09-18,USGS-433551076130701,Nitrate,00618,0.146,mg/l as N,NA,NA,NA,NA,"X9-V2, Mexico Bay along Eastern Lake Ontario, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2018-09-18,USGS-433551076130703,Nitrate,00618,0.151,mg/l as N,NA,NA,NA,NA,"X9-V20, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2018-09-18,USGS-433551076130704,Nitrate,00618,0.17,mg/l as N,NA,NA,NA,NA,"X9-V30, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2018-09-18,USGS-433551076130705,Nitrate,00618,0.163,mg/l as N,NA,NA,NA,NA,"X9-V40, Mexico Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5974444,-76.2185
2018-09-19,USGS-04268384,Nitrate,00618,NA,NA,NA,NA,NA,NA,BLACK POND NEAR PAUL SMITHS NY,04150306,"Lake, Reservoir, Impoundment",New York,Franklin County,44.4391,-74.2938972
2018-09-19,USGS-04268698,Nitrate,00618,NA,NA,NA,NA,NA,NA,LITTLE CLEAR POND NEAR SAINT REGIS FALLS NY,04150306,"Lake, Reservoir, Impoundment",New York,Franklin County,44.6602222,-74.4963333
2018-09-19,USGS-04272643,Nitrate,00618,NA,NA,NA,NA,NA,NA,HOPE POND AT WHITE FATHERS NY,04150406,"Lake, Reservoir, Impoundment",New York,Franklin County,44.5136111,-74.1267222
2018-09-19,USGS-433043076260801,Nitrate,00618,0.155,mg/l as N,NA,NA,NA,NA,"Y3-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5119444,-76.4355556
2018-09-19,USGS-433043076260802,Nitrate,00618,0.148,mg/l as N,NA,NA,NA,NA,"Y3-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5119444,-76.4355556
2018-09-19,USGS-433045076261001,Nitrate,00618,0.167,mg/l as N,NA,NA,NA,NA,"Y4-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5125,-76.4360833
2018-09-19,USGS-433045076261002,Nitrate,00618,0.166,mg/l as N,NA,NA,NA,NA,"Y4-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5125,-76.4360833
2018-09-19,USGS-433049076261401,Nitrate,00618,0.174,mg/l as N,NA,NA,NA,NA,"Y5-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5136389,-76.4371389
2018-09-19,USGS-433049076261402,Nitrate,00618,0.173,mg/l as N,NA,NA,NA,NA,"Y5-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5136389,-76.4371389
2018-09-19,USGS-433049076261403,Nitrate,00618,0.182,mg/l as N,NA,NA,NA,NA,"Y5-V20, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5136389,-76.4371389
2018-09-19,USGS-433053076261801,Nitrate,00618,0.176,mg/l as N,NA,NA,NA,NA,"Y6-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5147778,-76.4381944
2018-09-19,USGS-433053076261802,Nitrate,00618,0.172,mg/l as N,NA,NA,NA,NA,"Y6-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5147778,-76.4381944
2018-09-19,USGS-433053076261803,Nitrate,00618,0.193,mg/l as N,NA,NA,NA,NA,"Y6-V20, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5147778,-76.4381944
2018-09-19,USGS-433053076261804,Nitrate,00618,0.191,mg/l as N,NA,NA,NA,NA,"Y6-V30, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5147778,-76.4381944
2018-09-19,USGS-433057076262101,Nitrate,00618,0.176,mg/l as N,NA,NA,NA,NA,"Y7-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5158889,-76.4392778
2018-09-19,USGS-433057076262102,Nitrate,00618,0.197,mg/l as N,NA,NA,NA,NA,"Y7-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5158889,-76.4392778
2018-09-19,USGS-433057076262103,Nitrate,00618,0.213,mg/l as N,NA,NA,NA,NA,"Y7-V20, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5158889,-76.4392778
2018-09-19,USGS-433057076262104,Nitrate,00618,0.195,mg/l as N,NA,NA,NA,NA,"Y7-V30, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5158889,-76.4392778
2018-09-19,USGS-433105076262901,Nitrate,00618,0.178,mg/l as N,NA,NA,NA,NA,"Y8-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5181667,-76.4413889
2018-09-19,USGS-433105076262902,Nitrate,00618,0.175,mg/l as N,NA,NA,NA,NA,"Y8-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5181667,-76.4413889
2018-09-19,USGS-433105076262903,Nitrate,00618,0.205,mg/l as N,NA,NA,NA,NA,"Y8-V20, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5181667,-76.4413889
2018-09-19,USGS-433105076262904,Nitrate,00618,0.213,mg/l as N,NA,NA,NA,NA,"Y8-V30, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5181667,-76.4413889
2018-09-19,USGS-433105076262905,Nitrate,00618,0.201,mg/l as N,NA,NA,NA,NA,"Y8-V40, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5181667,-76.4413889
2018-09-19,USGS-433105076262906,Nitrate,00618,0.186,mg/l as N,NA,NA,NA,NA,"Y8-V50, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5181667,-76.4413889
2018-09-19,USGS-433122076264401,Nitrate,00618,0.262,mg/l as N,NA,NA,NA,NA,"Y9-V2, Oswego River along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5226944,-76.4456667
2018-09-19,USGS-433122076264402,Nitrate,00618,0.162,mg/l as N,NA,NA,NA,NA,"Y9-V10, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5226944,-76.4456667
2018-09-19,USGS-433122076264403,Nitrate,00618,0.188,mg/l as N,NA,NA,NA,NA,"Y9-V20, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5226944,-76.4456667
2018-09-19,USGS-433122076264404,Nitrate,00618,0.191,mg/l as N,NA,NA,NA,NA,"Y9-V30, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5226944,-76.4456667
2018-09-19,USGS-433122076264405,Nitrate,00618,0.202,mg/l as N,NA,NA,NA,NA,"Y9-V40, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5226944,-76.4456667
2018-09-19,USGS-433122076264406,Nitrate,00618,0.204,mg/l as N,NA,NA,NA,NA,"Y9-V50, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5226944,-76.4456667
2018-09-19,USGS-433122076264407,Nitrate,00618,0.214,mg/l as N,NA,NA,NA,NA,"Y9-V60, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5226944,-76.4456667
2018-09-19,USGS-433122076264408,Nitrate,00618,0.193,mg/l as N,NA,NA,NA,NA,"Y9-V70, Oswego River alo",04150200,"Lake, Reservoir, Impoundment",New York,Oswego County,43.5226944,-76.4456667
2018-09-20,USGS-04253634,Nitrate,00618,NA,NA,NA,NA,NA,NA,SQUASH POND AT OUTLET NEAR BIG MOOSE NY,04150101,"Lake, Reservoir, Impoundment",New York,Herkimer County,43.8255694,-74.8861389
2018-09-20,USGS-431709076552901,Nitrate,00618,0.133,mg/l as N,NA,NA,NA,NA,"Z3-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2858333,-76.9248333
2018-09-20,USGS-431712076553001,Nitrate,00618,0.145,mg/l as N,NA,NA,NA,NA,"Z4-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2865278,-76.9248611
2018-09-20,USGS-431716076553001,Nitrate,00618,0.154,mg/l as N,NA,NA,NA,NA,"Z5-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2878889,-76.9249167
2018-09-20,USGS-431716076553002,Nitrate,00618,0.16,mg/l as N,NA,NA,NA,NA,"Z5-V10, Sodus Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2878889,-76.9249167
2018-09-20,USGS-431721076553001,Nitrate,00618,0.158,mg/l as N,NA,NA,NA,NA,"Z6-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.28925,-76.9249444
2018-09-20,USGS-431721076553002,Nitrate,00618,0.157,mg/l as N,NA,NA,NA,NA,"Z6-V10, Sodus Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.28925,-76.9249444
2018-09-20,USGS-431726076553001,Nitrate,00618,0.17,mg/l as N,NA,NA,NA,NA,"Z7-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2906389,-76.925
2018-09-20,USGS-431726076553002,Nitrate,00618,0.15,mg/l as N,NA,NA,NA,NA,"Z7-V10, Sodus Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2906389,-76.925
2018-09-20,USGS-431736076553001,Nitrate,00618,0.164,mg/l as N,NA,NA,NA,NA,"Z8-V2, Sodus Bay along East Embayment, NY",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2933611,-76.9250556
2018-09-20,USGS-431736076553002,Nitrate,00618,0.161,mg/l as N,NA,NA,NA,NA,"Z8-V10, Sodus Bay along",04150200,"Lake, Reservoir, Impoundment",New York,Wayne County,43.2933611,-76.9250556
